Gene ID,Symbol,Name,Cytoband,Type
ENSG00000213652,HMGB3P30,high mobility group box 3 pseudogene 30,Xq23,processed_pseudogene
ENSG00000089127,OAS1,"2'-5'-oligoadenylate synthetase 1, 40/46kDa",12q24.13,protein_coding
ENSG00000148803,FUOM,fucose mutarotase,10q26.3,protein_coding
ENSG00000184012,TMPRSS2,"transmembrane protease, serine 2",21q22.3,protein_coding
ENSG00000145879,SPINK7,"serine peptidase inhibitor, Kazal type 7 (putative)",5q32,protein_coding
ENSG00000138166,DUSP5,dual specificity phosphatase 5,10q25.2,protein_coding
ENSG00000172380,GNG12,"guanine nucleotide binding protein (G protein), gamma 12",1p31.3,protein_coding
ENSG00000122026,RPL21,ribosomal protein L21,13q12.2,protein_coding
ENSG00000148090,AUH,AU RNA binding protein/enoyl-CoA hydratase,9q22.31,protein_coding
ENSG00000102897,LYRM1,LYR motif containing 1,16p12.3,protein_coding
ENSG00000164051,CCDC51,coiled-coil domain containing 51,3p21.31,protein_coding
ENSG00000178722,C5orf64,chromosome 5 open reading frame 64,5q12.1,processed_transcript
ENSG00000170627,GTSF1,gametocyte specific factor 1,12q13.13,protein_coding
ENSG00000174015,SPERT,spermatid associated,13q14.13,protein_coding
ENSG00000186665,C17orf58,chromosome 17 open reading frame 58,17q24.2,protein_coding
ENSG00000241360,PDXP,"pyridoxal (pyridoxine, vitamin B6) phosphatase",22q13.1,protein_coding
ENSG00000207749,MIR299,microRNA 299,14q32.31,miRNA
ENSG00000228486,LINC01125,long intergenic non-protein coding RNA 1125,2q11.2,antisense
ENSG00000211957,IGHV3-35,immunoglobulin heavy variable 3-35 (non-functional),14q32.33,IG_V_gene
ENSG00000197646,PDCD1LG2,programmed cell death 1 ligand 2,9p24.1,protein_coding
ENSG00000162068,NTN3,netrin 3,16p13.3,protein_coding
ENSG00000268902,CSAG2,"CSAG family, member 2",Xq28,transcribed_unprocessed_pseudogene
ENSG00000178741,COX5A,cytochrome c oxidase subunit Va,15q24.2,protein_coding
ENSG00000213976,CTD-2561J22.2,CTD-2561J22.2,19p12,unprocessed_pseudogene
ENSG00000143556,S100A7,S100 calcium binding protein A7,1q21.3,protein_coding
ENSG00000240871,KRTAP4-7,keratin associated protein 4-7,17q21.2,protein_coding
ENSG00000215788,TNFRSF25,"tumor necrosis factor receptor superfamily, member 25",1p36.31,protein_coding
ENSG00000211961,IGHV1-45,immunoglobulin heavy variable 1-45,14q32.33,IG_V_gene
ENSG00000225703,AC005522.7,AC005522.7,7q11.23,lincRNA
ENSG00000212040,MIR543,microRNA 543,14q32.31,miRNA
ENSG00000125870,SNRPB2,small nuclear ribonucleoprotein polypeptide B,20p12.1,protein_coding
ENSG00000165233,C9orf89,chromosome 9 open reading frame 89,9q22.31,protein_coding
ENSG00000217416,ISCA1P1,iron-sulfur cluster assembly 1 pseudogene 1,5q12.1,processed_pseudogene
ENSG00000179988,PSTK,phosphoseryl-tRNA kinase,10q26.13,protein_coding
ENSG00000129255,MPDU1,mannose-P-dolichol utilization defect 1,17p13.1,protein_coding
ENSG00000189051,RNF222,ring finger protein 222,17p13.1,protein_coding
ENSG00000198326,TMEM239,transmembrane protein 239,20p13,protein_coding
ENSG00000107443,CCNJ,cyclin J,10q24.1,protein_coding
ENSG00000160862,AZGP1,"alpha-2-glycoprotein 1, zinc-binding",7q22.1,protein_coding
ENSG00000241566,IGKV2D-24,immunoglobulin kappa variable 2D-24 (non-functional),2p11.2,IG_V_gene
ENSG00000256453,DND1,DND microRNA-mediated repression inhibitor 1,5q31.3,protein_coding
ENSG00000076248,UNG,uracil-DNA glycosylase,12q24.11,protein_coding
ENSG00000211950,IGHV1-24,immunoglobulin heavy variable 1-24,14q32.33,IG_V_gene
ENSG00000135334,AKIRIN2,akirin 2,6q15,protein_coding
ENSG00000236850,BMS1P20,BMS1 pseudogene 20,22q11.22,processed_transcript
ENSG00000257122,RRN3P3,RNA polymerase I transcription factor homolog (S. cerevisiae) pseudogene 3,16p12.2,transcribed_unprocessed_pseudogene
ENSG00000185988,PLK5,polo-like kinase 5,19p13.3,protein_coding
ENSG00000118990,GLRXP3,glutaredoxin (thioltransferase) pseudogene 3,5q34,processed_pseudogene
ENSG00000174721,FGFBP3,fibroblast growth factor binding protein 3,10q23.32,protein_coding
ENSG00000206706,Y_RNA,Y_RNA,16p13.11,misc_RNA
ENSG00000218672,AC008060.7,AC008060.7,7q36.3,lincRNA
ENSG00000197734,C14orf178,chromosome 14 open reading frame 178,14q24.3,protein_coding
ENSG00000105854,PON2,paraoxonase 2,7q21.3,protein_coding
ENSG00000215595,C20orf202,chromosome 20 open reading frame 202,20p13,protein_coding
ENSG00000253818,IGLV1-41,immunoglobulin lambda variable 1-41 (pseudogene),22q11.22,IG_V_pseudogene
ENSG00000205622,AF064858.6,AF064858.6,21q22.2,lincRNA
ENSG00000224897,POT1-AS1,POT1 antisense RNA 1,7q31.33,antisense
ENSG00000182707,FXYD6P3,FXYD domain containing ion transport regulator 6 pseudogene 3,Xq13.2,processed_pseudogene
ENSG00000254415,SIGLEC14,sialic acid binding Ig-like lectin 14,19q13.41,protein_coding
ENSG00000104432,IL7,interleukin 7,8q21.13,protein_coding
ENSG00000196136,SERPINA3,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3",14q32.13,protein_coding
ENSG00000163428,LRRC58,leucine rich repeat containing 58,3q13.33,protein_coding
ENSG00000180878,C11orf42,chromosome 11 open reading frame 42,11p15.4,protein_coding
ENSG00000269888,RP11-3P17.5,RP11-3P17.5,3q26.1,lincRNA
ENSG00000188095,MESP2,mesoderm posterior basic helix-loop-helix transcription factor 2,15q26.1,protein_coding
ENSG00000003056,M6PR,mannose-6-phosphate receptor (cation dependent),12p13.31,protein_coding
ENSG00000176749,CDK5R1,"cyclin-dependent kinase 5, regulatory subunit 1 (p35)",17q11.2,protein_coding
ENSG00000205444,RP4-529N6.1,RP4-529N6.1,6p25.1,lincRNA
ENSG00000004776,HSPB6,"heat shock protein, alpha-crystallin-related, B6",19q13.12,protein_coding
ENSG00000183542,KLRC4,"killer cell lectin-like receptor subfamily C, member 4",12p13.2,protein_coding
ENSG00000172057,ORMDL3,ORMDL sphingolipid biosynthesis regulator 3,17q21.1,protein_coding
ENSG00000254037,RP11-775B15.3,RP11-775B15.3,8q24.12,processed_pseudogene
ENSG00000137440,FGFBP1,fibroblast growth factor binding protein 1,4p15.32,protein_coding
ENSG00000131143,COX4I1,cytochrome c oxidase subunit IV isoform 1,16q24.1,protein_coding
ENSG00000129235,TXNDC17,thioredoxin domain containing 17,17p13.1,protein_coding
ENSG00000018607,ZNF806,zinc finger protein 806,2q21.2,unprocessed_pseudogene
ENSG00000116237,ICMT,isoprenylcysteine carboxyl methyltransferase,1p36.31,protein_coding
ENSG00000180891,CUEDC1,CUE domain containing 1,17q22,protein_coding
ENSG00000106038,EVX1,even-skipped homeobox 1,7p15.2,protein_coding
ENSG00000204368,RP11-552E4.3,RP11-552E4.3,Xp11.23,processed_pseudogene
ENSG00000225180,AATK-AS1,AATK antisense RNA 1,17q25.3,antisense
ENSG00000251199,RP11-400D2.2,RP11-400D2.2,4q28.3,lincRNA
ENSG00000277772,AL589931.1,AL589931.1,#,miRNA
ENSG00000198183,BPIFA1,"BPI fold containing family A, member 1",20q11.21,protein_coding
ENSG00000165553,NGB,neuroglobin,14q24.3,protein_coding
ENSG00000273835,SNORD115-13,"small nucleolar RNA, C/D box 115-13",15q11.2,snoRNA
ENSG00000071889,FAM3A,"family with sequence similarity 3, member A",Xq28,protein_coding
ENSG00000198502,HLA-DRB5,"major histocompatibility complex, class II, DR beta 5",6p21.32,protein_coding
ENSG00000185899,TAS2R60,"taste receptor, type 2, member 60",7q35,protein_coding
ENSG00000226321,AC104809.3,AC104809.3,2q37.3,protein_coding
ENSG00000177875,CCDC184,coiled-coil domain containing 184,12q13.11,protein_coding
ENSG00000281899,C1QTNF9B-AS1,C1QTNF9B antisense RNA 1,13q12.12,protein_coding
ENSG00000125995,ROMO1,reactive oxygen species modulator 1,20q11.22,protein_coding
ENSG00000167157,PRRX2,paired related homeobox 2,9q34.11,protein_coding
ENSG00000247151,CSTF3-AS1,CSTF3 antisense RNA 1 (head to head),11p13,antisense
ENSG00000182087,TMEM259,transmembrane protein 259,19p13.3,protein_coding
ENSG00000205301,MGAT4D,"MGAT4 family, member D",4q31.1,protein_coding
ENSG00000183828,NUDT14,nudix (nucleoside diphosphate linked moiety X)-type motif 14,14q32.33,protein_coding
ENSG00000156006,NAT2,N-acetyltransferase 2 (arylamine N-acetyltransferase),8p22,protein_coding
ENSG00000168412,MTNR1A,melatonin receptor 1A,4q35.2,protein_coding
ENSG00000207442,SNORD116-6,"small nucleolar RNA, C/D box 116-6",15q11.2,snoRNA
ENSG00000003249,DBNDD1,dysbindin (dystrobrevin binding protein 1) domain containing 1,16q24.3,protein_coding
ENSG00000174325,DIRC1,disrupted in renal carcinoma 1,2q32.2,protein_coding
ENSG00000262621,LA16c-306E5.2,LA16c-306E5.2,16p13.3,protein_coding
ENSG00000108176,DNAJC12,"DnaJ (Hsp40) homolog, subfamily C, member 12",10q21.3,protein_coding
ENSG00000119537,KDSR,3-ketodihydrosphingosine reductase,18q21.33,protein_coding
ENSG00000211706,TRBV6-1,T cell receptor beta variable 6-1,7q34,TR_V_gene
ENSG00000211795,TRAV8-6,T cell receptor alpha variable 8-6,14q11.2,TR_V_gene
ENSG00000100379,KCTD17,potassium channel tetramerization domain containing 17,22q12.3,protein_coding
ENSG00000214855,APOC1P1,apolipoprotein C-I pseudogene 1,19q13.32,transcribed_unprocessed_pseudogene
ENSG00000105321,CCDC9,coiled-coil domain containing 9,19q13.32,protein_coding
ENSG00000139722,VPS37B,vacuolar protein sorting 37 homolog B (S. cerevisiae),12q24.31,protein_coding
ENSG00000002330,BAD,BCL2-associated agonist of cell death,11q13.1,protein_coding
ENSG00000205327,OR6C68,"olfactory receptor, family 6, subfamily C, member 68",12q13.2,protein_coding
ENSG00000179403,VWA1,von Willebrand factor A domain containing 1,1p36.33,protein_coding
ENSG00000275183,LENG9,leukocyte receptor cluster (LRC) member 9,19q13.42,protein_coding
ENSG00000240370,U47924.6,U47924.6,12p13.31,transcribed_processed_pseudogene
ENSG00000020633,RUNX3,runt-related transcription factor 3,1p36.11,protein_coding
ENSG00000139351,SYCP3,synaptonemal complex protein 3,12q23.2,protein_coding
ENSG00000133639,BTG1,"B-cell translocation gene 1, anti-proliferative",12q21.33,protein_coding
ENSG00000049541,RFC2,"replication factor C (activator 1) 2, 40kDa",7q11.23,protein_coding
ENSG00000139433,GLTP,glycolipid transfer protein,12q24.11,protein_coding
ENSG00000170561,IRX2,iroquois homeobox 2,5p15.33,protein_coding
ENSG00000260357,DNM1P34,DNM1 pseudogene 34,15q24.2,transcribed_unprocessed_pseudogene
ENSG00000164405,UQCRQ,"ubiquinol-cytochrome c reductase, complex III subunit VII, 9.5kDa",5q31.1,protein_coding
ENSG00000171217,CLDN20,claudin 20,6q25.3,protein_coding
ENSG00000105698,USF2,"upstream transcription factor 2, c-fos interacting",19q13.12,protein_coding
ENSG00000244362,KRTAP19-7,keratin associated protein 19-7,21q22.11,protein_coding
ENSG00000186354,C9orf47,chromosome 9 open reading frame 47,9q22.1,protein_coding
ENSG00000034510,TMSB10,thymosin beta 10,2p11.2,protein_coding
ENSG00000204010,IFIT1B,interferon-induced protein with tetratricopeptide repeats 1B,10q23.31,protein_coding
ENSG00000104976,SNAPC2,"small nuclear RNA activating complex, polypeptide 2, 45kDa",19p13.2,protein_coding
ENSG00000131165,CHMP1A,charged multivesicular body protein 1A,16q24.3,protein_coding
ENSG00000123144,C19orf43,chromosome 19 open reading frame 43,19p13.13,protein_coding
ENSG00000256612,CYP2B7P,"cytochrome P450, family 2, subfamily B, polypeptide 7, pseudogene",19q13.2,transcribed_unprocessed_pseudogene
ENSG00000154096,THY1,Thy-1 cell surface antigen,11q23.3,protein_coding
ENSG00000204092,LINC00951,long intergenic non-protein coding RNA 951,6p21.2,lincRNA
ENSG00000200987,SNORD115-30,"small nucleolar RNA, C/D box 115-30",15q11.2,snoRNA
ENSG00000197475,ADAM3A,ADAM metallopeptidase domain 3A (pseudogene),8p11.22,unitary_pseudogene
ENSG00000170837,GPR27,G protein-coupled receptor 27,3p13,protein_coding
ENSG00000178826,TMEM139,transmembrane protein 139,7q34,protein_coding
ENSG00000250979,RP11-656G20.1,RP11-656G20.1,8q21.11,unprocessed_pseudogene
ENSG00000140830,TXNL4B,thioredoxin-like 4B,16q22.2,protein_coding
ENSG00000185904,LINC00839,long intergenic non-protein coding RNA 839,10q11.21,lincRNA
ENSG00000079150,FKBP7,FK506 binding protein 7,2q31.2,protein_coding
ENSG00000189227,C15orf61,chromosome 15 open reading frame 61,15q23,protein_coding
ENSG00000277203,F8A1,coagulation factor VIII-associated 1,Xq28,protein_coding
ENSG00000110245,APOC3,apolipoprotein C-III,11q23.3,protein_coding
ENSG00000172232,AZU1,azurocidin 1,19p13.3,protein_coding
ENSG00000137090,DMRT1,doublesex and mab-3 related transcription factor 1,9p24.3,protein_coding
ENSG00000203875,SNHG5,small nucleolar RNA host gene 5,6q14.3,processed_transcript
ENSG00000143891,GALM,galactose mutarotase (aldose 1-epimerase),2p22.1,protein_coding
ENSG00000028839,TBPL1,TBP-like 1,6q23.2,protein_coding
ENSG00000103490,PYCARD,PYD and CARD domain containing,16p11.2,protein_coding
ENSG00000176798,OR51L1,"olfactory receptor, family 51, subfamily L, member 1",11p15.4,protein_coding
ENSG00000163481,RNF25,ring finger protein 25,2q35,protein_coding
ENSG00000207583,MIR606,microRNA 606,10q22.2,miRNA
ENSG00000215131,C16orf90,chromosome 16 open reading frame 90,16p13.3,protein_coding
ENSG00000168913,ENHO,energy homeostasis associated,9p13.3,protein_coding
ENSG00000161981,SNRNP25,small nuclear ribonucleoprotein 25kDa (U11/U12),16p13.3,protein_coding
ENSG00000211626,IGKV6D-41,immunoglobulin kappa variable 6D-41 (non-functional),2p11.2,IG_V_gene
ENSG00000103037,SETD6,SET domain containing 6,16q21,protein_coding
ENSG00000129244,ATP1B2,"ATPase, Na+/K+ transporting, beta 2 polypeptide",17p13.1,protein_coding
ENSG00000137947,GTF2B,general transcription factor IIB,1p22.2,protein_coding
ENSG00000172724,CCL19,chemokine (C-C motif) ligand 19,9p13.3,protein_coding
ENSG00000070087,PFN2,profilin 2,3q25.1,protein_coding
ENSG00000204671,IL31,interleukin 31,12q24.31,protein_coding
ENSG00000158748,HTR6,"5-hydroxytryptamine (serotonin) receptor 6, G protein-coupled",1p36.13,protein_coding
ENSG00000237470,DCLRE1CP1,DNA cross-link repair 1C pseudogene 1,10p13,unprocessed_pseudogene
ENSG00000158022,TRIM63,"tripartite motif containing 63, E3 ubiquitin protein ligase",1p36.11,protein_coding
ENSG00000120675,DNAJC15,"DnaJ (Hsp40) homolog, subfamily C, member 15",13q14.11,protein_coding
ENSG00000239951,IGKV3-20,immunoglobulin kappa variable 3-20,2p11.2,IG_V_gene
ENSG00000187959,CPSF4L,cleavage and polyadenylation specific factor 4-like,17q25.1,protein_coding
ENSG00000215231,LINC01020,long intergenic non-protein coding RNA 1020,5p15.32,lincRNA
ENSG00000184650,ODF4,outer dense fiber of sperm tails 4,17p13.1,protein_coding
ENSG00000179431,FJX1,four jointed box 1 (Drosophila),11p13,protein_coding
ENSG00000118491,ZC2HC1B,"zinc finger, C2HC-type containing 1B",6q24.2,protein_coding
ENSG00000178199,ZC3H12D,zinc finger CCCH-type containing 12D,6q25.1,protein_coding
ENSG00000200680,SNORD115-4,"small nucleolar RNA, C/D box 115-4",15q11.2,snoRNA
ENSG00000198535,C2CD4A,C2 calcium-dependent domain containing 4A,15q22.2,protein_coding
ENSG00000274183,H2AFB1,"H2A histone family, member B1",Xq28,protein_coding
ENSG00000229292,RFPL4AL1,ret finger protein-like 4A-like 1,19q13.42,protein_coding
ENSG00000228211,HYALP1,hyaluronoglucosaminidase pseudogene 1,7q31.32,unitary_pseudogene
ENSG00000211764,TRBJ2-1,T cell receptor beta joining 2-1,7q34,TR_J_gene
ENSG00000114405,C3orf14,chromosome 3 open reading frame 14,3p14.2,protein_coding
ENSG00000163607,GTPBP8,GTP-binding protein 8 (putative),3q13.2,protein_coding
ENSG00000268009,SSX4,"synovial sarcoma, X breakpoint 4",Xp11.23,protein_coding
ENSG00000243024,RPS11P6,ribosomal protein S11 pseudogene 6,12q14.2,transcribed_processed_pseudogene
ENSG00000207630,MIR7-3,microRNA 7-3,19p13.3,miRNA
ENSG00000171574,ZNF584,zinc finger protein 584,19q13.43,protein_coding
ENSG00000205025,OR5G5P,"olfactory receptor, family 5, subfamily G, member 5 pseudogene",11q12.1,transcribed_unprocessed_pseudogene
ENSG00000250550,PPBPP1,pro-platelet basic protein pseudogene 1,4q13.3,transcribed_unprocessed_pseudogene
ENSG00000281039,RP4-777O23.3,RP4-777O23.3,7p14.3,protein_coding
ENSG00000159228,CBR1,carbonyl reductase 1,21q22.12,protein_coding
ENSG00000106526,ACTR3C,ARP3 actin-related protein 3 homolog C (yeast),7q36.1,protein_coding
ENSG00000167414,GNG8,"guanine nucleotide binding protein (G protein), gamma 8",19q13.32,protein_coding
ENSG00000181610,MRPS23,mitochondrial ribosomal protein S23,17q22,protein_coding
ENSG00000230873,STMND1,stathmin domain containing 1,6p22.3,protein_coding
ENSG00000167741,GGT6,gamma-glutamyltransferase 6,17p13.2,protein_coding
ENSG00000111716,LDHB,lactate dehydrogenase B,12p12.1,protein_coding
ENSG00000074071,MRPS34,mitochondrial ribosomal protein S34,16p13.3,protein_coding
ENSG00000106631,MYL7,"myosin, light chain 7, regulatory",7p13,protein_coding
ENSG00000078902,TOLLIP,toll interacting protein,11p15.5,protein_coding
ENSG00000127920,GNG11,"guanine nucleotide binding protein (G protein), gamma 11",7q21.3,protein_coding
ENSG00000197153,HIST1H3J,"histone cluster 1, H3j",6p22.1,protein_coding
ENSG00000188573,FBLL1,fibrillarin-like 1,5q34,protein_coding
ENSG00000133169,BEX1,"brain expressed, X-linked 1",Xq22.1,protein_coding
ENSG00000160256,FAM207A,"family with sequence similarity 207, member A",21q22.3,protein_coding
ENSG00000204334,ERICH2,glutamate-rich 2,2q31.1,protein_coding
ENSG00000204019,CT83,cancer/testis antigen 83,Xq23,protein_coding
ENSG00000223438,RP1-171K16.5,RP1-171K16.5,Xq27.2,lincRNA
ENSG00000188277,C15orf62,chromosome 15 open reading frame 62,15q15.1,protein_coding
ENSG00000135248,FAM71F1,"family with sequence similarity 71, member F1",7q32.1,protein_coding
ENSG00000211660,IGLV2-23,immunoglobulin lambda variable 2-23,22q11.22,IG_V_gene
ENSG00000102891,MT4,metallothionein 4,16q13,protein_coding
ENSG00000230522,MBD3L2,methyl-CpG binding domain protein 3-like 2,19p13.2,protein_coding
ENSG00000142789,CELA3A,"chymotrypsin-like elastase family, member 3A",1p36.12,protein_coding
ENSG00000143546,S100A8,S100 calcium binding protein A8,1q21.3,protein_coding
ENSG00000153786,ZDHHC7,"zinc finger, DHHC-type containing 7",16q24.1,protein_coding
ENSG00000213704,EEF1A1P15,eukaryotic translation elongation factor 1 alpha 1 pseudogene 15,Xq21.33,processed_pseudogene
ENSG00000156172,C8orf37,chromosome 8 open reading frame 37,8q22.1,protein_coding
ENSG00000231824,C18orf42,chromosome 18 open reading frame 42,18p11.31,protein_coding
ENSG00000239819,IGKV1D-8,immunoglobulin kappa variable 1D-8,2p11.2,IG_V_gene
ENSG00000081870,HSPB11,"heat shock protein family B (small), member 11",1p32.3,protein_coding
ENSG00000167965,MLST8,"MTOR associated protein, LST8 homolog (S. cerevisiae)",16p13.3,protein_coding
ENSG00000224425,AC073869.2,AC073869.2,2q21.1,processed_pseudogene
ENSG00000159445,THEM4,thioesterase superfamily member 4,1q21.3,protein_coding
ENSG00000276715,YWHAEP7,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon pseudogene 7",17q12,transcribed_unprocessed_pseudogene
ENSG00000241721,SUMO1P1,SUMO1 pseudogene 1,20q13.2,processed_pseudogene
ENSG00000135211,TMEM60,transmembrane protein 60,7q11.23,protein_coding
ENSG00000205476,CCDC85C,coiled-coil domain containing 85C,14q32.2,protein_coding
ENSG00000133028,SCO1,SCO1 cytochrome c oxidase assembly protein,17p13.1,protein_coding
ENSG00000186288,PABPC1L2A,"poly(A) binding protein, cytoplasmic 1-like 2A",Xq13.2,protein_coding
